id_setor,populacao,ivs,area_km2,dens_pop_km2,min_dist_exist_km,cnes_mais_proxima,centralidade_km,n_area,n_dens,n_cent,score,rank_abnc
313760105000226,399,0.40104,0.121917915330587,3272.693753974467,1.2049355815658551,2116537,1.2049355815658551,0.0034053710128852947,0.3604440905596714,0.03210988458495679,0.15483221290322116,17
313760114000009,23,0.421021,3.338508181060703,6.889304669216804,3.079971200614156,5402034,3.079971200614156,0.14448306713970122,0.0007587661244101004,0.3686195624919859,0.15423429533927016,18
313760105000231,120,0.425152,0.270970091681231,442.8533025746912,2.6775638185547,9342877,2.6775638185547,0.009942708971738974,0.048774455509021916,0.29640014588539926,0.11141263866075024,19
313760105000257,184,0.404214,0.073388118420182,2507.2178434458856,1.0260189521993797,2116561,1.0260189521993797,0.0012768835848888777,0.2761370061950757,0.0,0.11083786755349695,20
313760105000145,382,0.401551,0.849830495265074,449.50140307785597,2.273756765636993,5402034,2.273756765636993,0.03533117482227244,0.04950665617304751,0.22392953256292034,0.09758087468477683,21
313760115000015,0,0.421021,2.242263038523991,0.0,2.235549487941952,2117363,2.235549487941952,0.09640242076487056,0.0,0.21707253284502245,0.0940424860829679,22
313760105000230,90,0.401637,0.234336025088281,384.063867116012,2.3563883931156293,9342877,2.3563883931156293,0.008335961053064717,0.042299573900351405,0.2387593000965542,0.09104840790502623,23
313760105000152,124,0.417121,2.93299355738026,42.27762440458832,1.9573160074104687,2116529,1.9573160074104687,0.12669744195017024,0.00465632320806944,0.16713841001266616,0.0900132848720787,24
313760105000010,294,0.400631,0.160954286419747,1826.6055942945677,1.1588295475788744,2116553,1.1588295475788744,0.005117482548222574,0.2011765358268381,0.023835307564172334,0.08915645136445371,25
313760105000058,177,0.433947,0.33336485457178,530.9497914150647,2.1751984324316904,9342877,2.1751984324316904,0.012679305389616763,0.05847712284934539,0.20624142433444637,0.08906706805695709,26
313760105000174,153,0.458697,0.274271753643374,557.8408930835093,2.165567129506626,9342877,2.165567129506626,0.010087517860819833,0.061438823336370484,0.2045129096266653,0.08895565758079373,27
313760105000009,426,0.426593,0.360205375597286,1182.6586410422515,1.5820502172983577,2116553,1.5820502172983577,0.013856514345778996,0.13025426463912793,0.09979005199894021,0.08619567575906693,28
313760105000147,306,0.422234,1.745373896475028,175.32060071369247,2.059568407048632,5402425,2.059568407048632,0.07460916467703424,0.01930925385361162,0.18548948650310848,0.08575329689548747,29
313760115000030,73,0.421021,0.946249946910525,77.146635768216,2.319367213077198,2116529,2.319367213077198,0.03956007343111144,0.008496685317849566,0.23211516744973335,0.08490124639139326,30
313760115000019,43,0.421021,3.763706424491068,11.424908095964074,1.61567887775287,2116529,1.61567887775287,0.163132003940705,0.0012583030732333308,0.10582533451999254,0.0811905227675026,31
313760105000114,11,0.657996,1.764393531290104,6.234436822014944,1.978651588307824,9342877,1.978651588307824,0.07544335431239808,0.0006866410606656588,0.1709674729823459,0.07419790461268946,32
313760105000225,217,0.405862,0.243558087217919,890.95789213455,1.6144113879712396,2116537,1.6144113879712396,0.008740435098966355,0.09812727107979355,0.10559786013292818,0.07355239700148578,33
313760115000031,352,0.421021,0.616930481945562,570.5667174848081,1.778307563594287,2116529,1.778307563594287,0.02511632164153527,0.06284040519760564,0.13501204763358965,0.07317467286157973,34
313760105000281,151,0.289279,1.814336261604429,83.22602771906777,1.8770756334016447,9342923,1.8770756334016447,0.07763381214163875,0.009166250229084964,0.15273779695841713,0.07277798282165074,35
313760105000144,84,0.355667,0.577158237574145,145.54067590382246,2.1179797882384785,5402034,2.1179797882384785,0.023371935150818018,0.016029387565483295,0.1959724847302443,0.07221508099051202,36
313760105000078,238,0.395098,0.174447394063413,1364.3081415907257,1.1913325628082518,2116553,1.1913325628082518,0.005709282057236958,0.15026056340946015,0.029668572316442262,0.07071758167588783,37
313760105000238,331,0.415314,0.357426944694963,926.0633673896175,1.4427700232671756,2116561,1.4427700232671756,0.01373465405330612,0.10199367657117536,0.07479365579391738,0.0673559635826372,38
313760105000232,326,0.409939,0.926597587761786,351.8247881342527,1.7280664773305665,5402425,1.7280664773305665,0.03869813289062686,0.038748864186083316,0.12599535931868444,0.06490759333722672,39
313760105000024,94,0.422378,0.846392348775992,111.05960508260483,1.89572292724495,9342877,1.89572292724495,0.03518037980470557,0.012231751994301656,0.15608439730099266,0.06227213392943013,40
313760115000020,925,0.421021,0.939784014249825,984.2687106551538,1.1460831602281902,2116529,1.1460831602281902,0.039276481550354556,0.10840422812173862,0.02154773357982636,0.061608955787749727,41
313760105000173,187,0.454958,0.339129716258432,551.4114246995024,1.606020996056683,9342877,1.606020996056683,0.012932148723101765,0.06073070211921073,0.1040920497621821,0.05939954039326945,42
313760105000087,179,0.426491,0.209164426864025,855.786056375473,1.3598390697657112,5402034,1.3598390697657112,0.007231950037691632,0.09425355685337114,0.05991016869223491,0.057844058360326425,43
